"Label","ID","Spot N links","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"8","8","2","4009.4037471894585","24","3958.4003152088258","1342.9880806395056","779.0","8137.0","3786.0","1.506963E7","94.79563316538032","91.64731463349412","142.8605210215712","3794.1463414634145","5.0","0","33"
"9","9","2","4166.322942308433","23","4414.49485623846","774.9670646929186","2812.0","8318.0","4338.0","1.673535E7","95.73796700060566","90.23359856485138","142.84407252329328","4538.7169811320755","5.0","0","33"
"10","10","2","4327.064608493296","22","4569.182393252504","1259.7454504763045","2342.0","9016.0","4344.0","1.7335478E7","95.59503617673232","93.30127417248806","146.02212527620338","4660.225","5.0","0","33"
"11","11","2","3506.039551795077","21","3714.2052228963335","1111.807209130029","2048.0","9597.0","3489.0","1.4080552E7","95.59503617673232","96.01320870017537","147.64928599281575","3835.672727272727","5.0","0","33"
"12","12","2","3598.87766261085","20","3801.208443271768","1037.5765001930804","2115.0","8828.0","3510.0","1.440658E7","93.23920158866898","96.01320870017537","147.69040723851052","3907.390243902439","5.0","0","33"
"13","13","2","3238.858859204123","19","3498.4094136208255","1707.4299607582902","1481.0","12230.0","3021.0","1.3304451E7","93.23920158866898","96.01320870017537","147.69040723851052","3665.0379746835442","5.0","0","33"
"14","14","2","3974.9668235660433","18","4317.983823919385","2209.09248959606","1483.0","16330.0","3850.0","1.6283117E7","91.48453542389431","96.01320870017537","146.59515874023262","4452.834394904458","5.0","0","33"
"15","15","2","4581.994573141729","17","4852.887828162291","3309.699142951987","1369.0","20312.0","3985.0","1.830024E7","93.36920309434498","90.35834442560439","146.56226174367677","4822.16875","5.0","0","33"
"16","16","2","3120.250305036569","16","3388.30724330061","1708.1555985590437","1488.0","17642.0","2992.0","1.277053E7","91.95570234150698","90.82958311515196","146.58693449109364","3468.147239263804","5.0","0","33"
"17","17","2","2723.3461178421535","15","3078.3041059602647","1803.270908662416","1458.0","16781.0","2653.0","1.1620598E7","91.95570234150698","90.82958311515196","146.58693449109364","3323.664596273292","5.0","0","33"
"18","18","2","5104.920549471098","14","5021.188609271523","3860.520152633563","1563.0","21210.0","3371.0","1.8954987E7","93.84037001195765","85.17471884058098","146.55403749453782","4826.919254658385","5.0","0","33"
"19","19","2","4039.560718950619","13","4258.682649006622","3065.7065255411367","1562.0","24826.0","3148.0","1.6076527E7","94.78270384718297","90.35834442560439","146.53758899625993","4299.416149068323","5.0","0","33"
"20","20","2","3701.914480365073","12","4099.3512868134785","3533.146005037577","1373.0","24141.0","2794.0","1.5450455E7","96.19620460002099","96.95568607927054","146.51291624884306","4317.188679245283","5.0","0","33"
"21","21","2","6505.578525597044","11","6172.286540483701","4672.947872264365","1752.0","31335.0","4466.0","2.3479378E7","100.17023918808434","100.25435690610361","151.86579500314826","5707.0","5.0","0","33"
"22","22","2","5625.215877760224","10","5399.66946705172","3901.682266353643","1487.0","23384.0","3898.0","2.0567341E7","104.88190836421103","100.25435690610361","151.7835525117587","5054.0125","5.0","0","33"
"23","23","2","5841.309600483824","9","5692.287214491993","4267.296212076662","1555.0","24894.0","3984.0","2.1681922E7","110.53591137556305","100.25435690610361","151.6848615220912","5419.7","5.0","0","33"
"24","24","2","6064.05989292592","8","5704.865424973767","4244.654585782113","1626.0","25364.0","3927.0","2.1746947E7","110.06474445795038","99.78311821655602","151.69308577123016","5316.182389937107","5.0","0","33"
"25","25","2","4594.355227684431","7","4732.767509215377","2908.727263118078","1617.0","19355.0","3870.0","1.7975051E7","109.12241062272503","103.08178904338911","148.45521283628332","4706.167785234899","5.0","0","33"
"26","26","2","3352.4302771131643","6","3595.6727224855185","1894.5775751059418","1484.0","15794.0","2985.0","1.3656365E7","107.23774295227435","102.93949261140934","150.657657454989","3700.4026845637586","5.0","0","33"
"27","27","2","5378.242177115277","5","5312.8431991581165","3749.565616334316","1787.0","26497.0","4020.0","2.0194117E7","106.29540911704902","101.5257765427666","150.67410595326692","5134.203947368421","5.0","0","33"
"28","28","2","3612.5542144509827","4","3812.9467690677966","1869.4577037311897","1610.0","12974.0","3322.0","1.4397687E7","102.05490685853499","101.054537853219","150.74812419551753","3874.5354838709677","5.0","0","33"
"29","29","2","4698.193918903758","3","4755.048895899054","1883.0799483146684","1933.0","11848.0","4391.0","1.8088206E7","96.40090384718297","101.52577654276658","148.689215185185","4736.323170731707","5.0","0","33"
"30","30","2","3115.469366266435","2","3242.6049089469516","897.2194280656148","1306.0","10615.0","3089.0","1.228623E7","97.14500309434497","102.46825392186174","147.63508793260186","3187.5620915032678","5.0","0","33"
"31","31","2","3645.81859572671","1","3953.4880420499344","2207.3632986091725","1036.0","14674.0","3259.0","1.5043022E7","96.06620309434497","102.46825392186174","149.79268793260186","3933.0641025641025","5.0","0","33"
"32","32","1","3115.9419516984317","0","3200.4074462506555","1844.5252770633997","594.0","13017.0","2878.0","1.2206354E7","96.2644376824083","99.64082178457626","148.13336668690707","3200.7733333333335","5.0","0","33"
"33","33","1","4747.4745754281985","32","4707.696977730647","1071.5706448709896","1790.0","9724.0","4539.0","1.7757433E7","149.56781283933495","81.49350811141693","148.61688422989585","4552.438709677419","5.0","5","33"
"34","34","2","4987.022132604926","31","4674.562252180809","2028.653819579827","949.0","11965.0","4703.0","1.7683869E7","149.56781283933495","81.49350811141693","148.61688422989585","4487.105590062112","5.0","5","33"
"35","35","2","3698.887608378177","30","4010.5493368700263","684.6509893866111","2693.0","6661.0","3945.0","1.5119771E7","149.09664592172228","78.66607597413143","148.62510847903482","4239.276729559749","5.0","5","33"
"36","36","2","4214.685238640764","29","4419.70582010582","710.066470408214","3283.0","7174.0","4248.0","1.6706488E7","151.45248050978563","81.02226942186935","148.58398723334003","4570.6125","5.0","5","33"
"37","37","2","4442.758692469733","28","4575.2138881526635","701.1818716075873","3534.0","8166.0","4349.0","1.7262282E7","150.03897975694764","81.9647468009645","148.6086599807569","4647.006172839506","5.0","5","33"
"38","38","2","4196.378745814706","27","4293.186874011597","655.3596192610252","2660.0","6785.0","4198.0","1.6288351E7","150.03897975694764","81.9647468009645","148.6086599807569","4347.7531645569625","5.0","5","33"
"39","39","2","5229.187815927671","26","4976.958662453923","2265.109270196114","2015.0","12098.0","4169.0","1.8902489E7","151.18601283933498","84.79217893824999","149.15628422989587","4737.852760736197","5.0","5","33"
"40","40","2","4839.784750031647","25","4925.083091532577","2706.083876354242","1830.0","16596.0","3736.0","1.867099E7","156.36884893307433","84.79217893824999","149.06581748936733","4736.323170731707","5.0","5","33"
"41","41","2","5443.959448854271","24","5329.8384961609745","2515.8957220622137","1918.0","14290.0","4428.0","2.01308E7","154.95534818023634","83.37846286960725","149.0904902367842","5049.484662576687","5.0","5","33"
"42","42","2","4950.242137378188","23","5092.2403616059555","1943.9035901357972","2154.0","13637.0","4698.0","1.9151916E7","154.95534818023634","83.37846286960725","149.0904902367842","5014.675324675325","5.0","5","33"
"43","43","2","7950.235987346833","22","7864.893312101911","3502.2035056573836","3209.0","21016.0","7306.0","2.9634918E7","153.54184742739832","85.26341762779758","149.11516298420108","7482.157232704402","5.0","5","33"
"44","44","2","8067.385574375562","21","7629.020794946038","2885.2031312951767","3127.0","15658.0","6834.0","2.898265E7","153.54184742739832","83.84970155915482","149.11516298420108","7202.128834355828","5.0","5","33"
"45","45","2","6583.483848213244","20","6722.340673918811","3384.4483118254134","2888.0","18452.0","5164.0","2.5336502E7","157.85704742739833","83.84970155915482","145.8787629842011","6659.147435897436","5.0","5","33"
"46","46","2","5780.552527700948","19","5988.489558551414","3082.507928691108","2213.0","19997.0","4809.0","2.2654456E7","160.55404742739833","83.84970155915482","145.8787629842011","5923.458333333333","5.0","5","33"
"47","47","2","7470.677593537905","18","7150.886202365309","3586.6580072277807","2874.0","17471.0","6081.0","2.7209122E7","160.01464742739833","83.84970155915482","145.8787629842011","6772.780487804878","5.0","5","33"
"48","48","2","6735.73816836272","17","6467.99947312961","3143.0348678048235","2416.0","15688.0","5741.0","2.4552526E7","163.7839827682997","84.3209402487024","145.81296899108943","6127.737804878048","5.0","5","33"
"49","49","2","5661.993264135045","16","5841.511105235325","3306.881587085627","2165.0","16697.0","4496.0","2.2092595E7","163.7839827682997","84.3209402487024","145.81296899108943","5708.777777777777","5.0","5","33"
"50","50","2","4615.083947190741","15","4847.906480505796","2421.56509477814","2042.0","15637.0","3818.0","1.8402653E7","164.72631660352502","84.3209402487024","145.79652049281154","4944.575757575758","5.0","5","33"
"51","51","2","6117.458026155071","14","5741.803561935141","2991.6475319716933","1529.0","16989.0","4734.0","2.1600665E7","162.37048201546168","84.3209402487024","145.8376417385063","5377.215189873417","5.0","5","33"
"52","52","2","5834.355652307575","13","6085.544948289578","2777.2126640215956","2756.0","18385.0","5102.0","2.294859E7","161.025214345011","89.9758045232734","141.55533873506215","6107.125786163522","5.0","5","33"
"53","53","2","4092.448558613219","12","4230.063863337714","1071.2816038919595","2530.0","9863.0","4021.0","1.6095393E7","161.025214345011","89.9758045232734","141.55533873506215","4255.222222222223","5.0","5","33"
"54","54","2","4312.494444534137","12","4445.659343568025","1051.8610961408247","2161.0","8696.0","4290.0","1.6795701E7","108.29499566090607","87.61372059191613","168.55929938529658","4585.274390243902","5.0","3","33"
"55","55","2","2991.8215346311777","11","3120.6446740858505","1030.8762905670133","1088.0","7595.0","3124.0","1.1777313E7","161.025214345011","87.1483723859879","141.55533873506215","3282.3048780487807","5.0","5","33"
"56","56","2","3469.228309131642","10","3580.677530471648","1569.0810548302602","1100.0","9397.0","3243.0","1.3513477E7","161.025214345011","87.1483723859879","141.55533873506215","3695.777777777778","5.0","5","33"
"57","57","2","3377.813087600537","9","3380.0132275132273","2004.484015960329","842.0","11891.0","3055.0","1.277645E7","163.85221585068703","89.03332714417823","141.5059932402284","3298.6441717791413","5.0","5","33"
"58","58","2","4000.0647813390183","8","4005.372025383395","1516.730762587196","1130.0","9337.0","3774.0","1.5148317E7","163.85221585068703","89.03332714417823","141.5059932402284","3857.201219512195","5.0","5","33"
"59","59","2","4127.107565111485","7","4081.955905511811","1017.6986019281613","1702.0","8342.0","3803.0","1.5552252E7","165.26571660352502","88.67758606422883","137.1422252485119","4006.2025316455697","5.0","5","33"
"60","60","2","3473.8921428246053","6","3384.7729199788023","982.1133876357916","1253.0","7838.0","3357.0","1.2774133E7","166.20805043875038","91.03377951196676","137.12577675023397","3306.2147239263804","5.0","5","33"
"61","61","2","4098.311649576077","5","4136.861425190639","1596.8945634276092","1980.0","11216.0","3546.0","1.5732484E7","168.56388502681372","91.03377951196676","137.0846555045392","4015.7256097560976","5.0","5","33"
"62","62","2","4438.029154720325","17","4492.713946744002","1918.831993577347","2234.0","11896.0","3811.0","1.7040864E7","108.76623435045366","87.94266284948398","177.20762081852132","4452.963414634146","5.0","3","33"
"63","63","2","4572.507600851089","13","4535.241807610993","1781.1493537283955","2289.0","11306.0","3897.0","1.7161355E7","110.38443435045366","89.02743666055889","170.17749938529658","4427.610062893082","5.0","3","33"
"64","64","2","3625.856267554437","14","3714.0670926517573","975.6318706503334","1065.0","8309.0","3492.0","1.3950036E7","110.92383435045366","89.02743666055889","171.7956993852966","3577.8333333333335","5.0","3","33"
"65","65","2","4158.078362803273","15","4195.72084334134","1282.0508526114836","1242.0","9860.0","3988.0","1.5721366E7","110.92383435045366","89.02743666055889","173.9532993852966","4079.306666666667","5.0","3","33"
"66","66","2","3009.1781800599347","16","3002.6194784459817","776.8191775202661","759.0","6831.0","3008.0","1.1283844E7","108.76623435045366","89.02743666055889","173.4138993852966","2856.890243902439","5.0","3","33"
"67","67","2","2817.845899432275","4","2741.39235465888","823.7378268972776","600.0","5878.0","2666.0","1.0326825E7","164.22478978251405","98.19608011996883","147.16807204161702","2624.420731707317","5.0","5","33"
"68","68","2","2923.69847183615","3","2900.600212652844","676.6008955024304","830.0","5151.0","2842.0","1.0912058E7","164.22478978251405","100.9080146476561","148.25284585269193","2805.628048780488","5.0","5","33"
"69","69","2","2939.8175791172025","2","2793.1461988304095","771.192321198219","702.0","5054.0","2804.0","1.0507816E7","166.5806243705774","101.37925333720368","144.97532460699713","2658.1158536585367","5.0","5","33"
"70","70","2","2732.1898043880988","1","2804.5731382978724","761.1704782179914","838.0","6065.0","2708.0","1.0545195E7","169.81055971147873","102.79296940584642","147.06713061388547","2769.109756097561","5.0","5","33"
"71","71","1","2769.7455550392474","0","2719.6115485564305","628.7237513809249","875.0","5260.0","2719.0","1.036172E7","169.81055971147873","105.62040154313192","147.06713061388547","2581.768292682927","5.0","5","33"
"72","72","2","2652.089958014352","18","2668.313953488372","457.6462488526331","1301.0","4431.0","2624.0","1.00969E7","111.46323435045366","89.0274366605589","178.2953815351337","2531.3584905660377","5.0","3","33"
"73","73","2","2476.151008261653","19","2533.8742071881607","707.0390071129976","997.0","5963.0","2470.0","9588180.0","110.38443435045366","89.0274366605589","184.22878153513372","2522.88125","5.0","3","33"
"74","74","2","2494.354334298958","20","2546.628405183814","650.0750455069134","1063.0","5324.0","2489.0","9628802.0","111.46323435045366","87.40027594394653","183.16192915728357","2457.3006134969323","5.0","3","33"
"75","75","2","2991.141558388298","21","2979.2278848692895","728.8627962713732","971.0","5494.0","2981.0","1.1282336E7","109.57827959226333","87.94266284948398","185.87386368497084","2874.858024691358","5.0","3","33"
"76","76","2","3040.8288927297826","22","3068.3595683074495","553.0692652095718","1374.0","4966.0","3043.0","1.1656698E7","110.99199566090607","87.94266284948398","185.87386368497084","2914.560975609756","5.0","3","33"
"77","77","2","2976.985852789819","23","2803.807987304946","840.4584313109029","765.0","4600.0","2953.0","1.0601198E7","112.40571172954881","86.52894678084122","185.87386368497084","2627.963190184049","5.0","3","33"
"78","78","2","3170.6617605465517","24","2996.969417347746","876.4484588172819","870.0","5629.0","3118.0","1.1367505E7","109.70871172954881","86.52894678084122","193.42546368497082","2842.75625","5.0","3","33"
"79","79","2","2981.2309412661684","25","2912.9920990255464","771.5761894069776","773.0","5000.0","2988.0","1.1060631E7","110.24811172954881","86.52894678084122","190.18906368497085","2838.9814814814813","5.0","3","33"
"80","80","2","3723.771278524538","26","3627.1127243928195","843.8730193535602","1043.0","5851.0","3754.0","1.3739503E7","112.40571172954881","86.52894678084122","190.18906368497085","3440.93125","5.0","3","33"
"81","81","2","3353.028617175764","27","3374.1853932584268","986.073549129512","1034.0","7564.0","3319.0","1.2612705E7","112.40571172954881","86.52894678084122","190.18906368497085","3293.2597402597403","5.0","3","33"
"82","82","2","3602.6249473434304","28","3434.3322809786896","1075.7487061441539","991.0","7549.0","3361.0","1.3053897E7","111.32691172954881","86.52894678084121","192.90099821265812","3234.787878787879","5.0","3","33"
"83","83","2","3212.717011592521","29","3236.130686300289","733.2411807552952","1069.0","5828.0","3261.0","1.2307005E7","111.32691172954881","85.98655987530377","190.7314505905083","3146.3024691358023","5.0","3","33"
"84","84","2","3113.815115726352","30","3076.373975138852","611.0630850968092","1243.0","5905.0","3054.0","1.163177E7","111.32691172954881","87.0713336863787","186.9347422517461","2913.6107784431138","5.0","3","33"
"85","85","2","3514.116030608264","31","3494.99604743083","898.2451703852213","1148.0","7395.0","3552.0","1.326351E7","112.26938910864396","85.65761761773594","186.9347422517461","3283.8658536585367","5.0","3","33"
"86","86","1","3804.507546543543","32","3632.0665785997357","1508.5778800566236","1132.0","9414.0","3514.0","1.3747372E7","110.38443435045363","86.12885630728351","186.9347422517461","3362.8993710691825","5.0","3","33"
"87","87","2","3939.0832891784244","11","3518.4613767735154","1470.9560733515907","1064.0","7920.0","3376.0","1.3391264E7","108.76623435045366","88.08495928146371","168.55929938529658","3216.673202614379","5.0","3","33"
"88","88","2","3690.806112210847","10","3646.460380348653","1340.010265990865","1202.0","9161.0","3479.0","1.3805499E7","109.84503435045366","88.5561979710113","161.54709938529658","3393.357575757576","5.0","3","33"
"89","89","2","4037.1645017853584","9","3900.747310417213","1163.6019062532516","1298.0","7818.0","3866.0","1.4865748E7","108.76623435045366","88.5561979710113","164.78349938529658","3529.7865853658536","5.0","3","33"
"90","90","2","3748.6619120763144","8","3490.863166268894","1312.4430645621128","676.0","7183.0","3535.0","1.3164045E7","108.22683435045366","88.5561979710113","164.78349938529658","3146.125","5.0","3","33"
"91","91","2","3537.7994645525378","7","3311.5389920424404","1598.0308236505568","628.0","7333.0","3646.0","1.2484502E7","108.76623435045366","88.5561979710113","163.70469938529658","3081.1455696202534","5.0","3","33"
"92","92","2","3357.881801908038","6","3153.3462149285338","1422.8890752268837","658.0","6281.0","3331.0","1.1913342E7","109.84503435045366","88.5561979710113","160.46829938529658","2985.2091503267975","5.0","3","33"
"93","93","2","3798.2301650431627","5","3706.9970876356897","1035.4466193520234","1232.0","7933.0","3738.0","1.4001328E7","109.84503435045366","88.5561979710113","160.46829938529658","3424.5465838509317","5.0","3","33"
"94","94","2","3804.2650924640056","4","3697.835402906209","1002.8984243640867","1162.0","8157.0","3607.0","1.3996307E7","109.84503435045366","88.01381106547385","161.01068629083403","3483.9","5.0","3","33"
"95","95","2","3586.2110536666687","3","3366.247953525218","1217.5218322846251","938.0","7462.0","3490.0","1.2747981E7","109.84503435045366","90.72574559316114","162.63784700744642","3120.7870967741937","5.0","3","33"
"96","96","2","3446.804706377491","2","3432.94821664465","1079.1708409595747","1114.0","8023.0","3349.0","1.2993709E7","109.84503435045366","88.5561979710113","162.63784700744642","3242.8373493975905","5.0","3","33"
"97","97","2","4228.609100288179","1","4128.581012993901","1441.651217858327","1075.0","8880.0","3858.0","1.5568879E7","112.67246648773914","89.02743666055888","156.6715910465344","3781.778481012658","5.0","3","33"
"98","98","1","4320.540359559763","0","4065.7589947089946","1316.7557063558677","1308.0","9223.0","3808.0","1.5368569E7","112.67246648773914","89.02743666055888","160.4682993852966","3760.760736196319","5.0","3","33"
"99","99","1","4657.741461816566","32","4131.066912539515","1386.5428467513223","887.0","8501.0","4000.0","1.568153E7","138.12836518762433","175.24320850900426","148.82962857858678","3690.676646706587","5.0","1","33"
"100","100","2","2981.7531925087314","31","3051.246946362188","1079.3453950874057","1087.0","7866.0","2870.0","1.1490996E7","135.7721717398864","178.07064064628977","148.82962857858678","2976.2727272727275","5.0","1","33"
"101","101","2","2836.5318416059704","30","2829.524577167019","1089.245668469346","604.0","6850.0","2751.0","1.0706921E7","139.07084256671948","179.01311802538493","148.82962857858678","2766.795031055901","5.0","1","33"
"102","102","2","3345.2253506570614","29","3314.338951804056","1597.2144705729547","963.0","12038.0","2922.0","1.2584545E7","137.65712649807674","179.9555954044801","148.82962857858678","3196.813664596273","5.0","1","33"
"103","103","2","3321.6901157974903","28","3531.6246040126716","1505.0331358309088","1443.0","11324.0","3156.0","1.3377794E7","137.65712649807674","182.311788852218","148.82962857858678","3328.086956521739","5.0","1","33"
"104","104","2","2702.128483389344","27","2855.2204329461456","1073.0451340774189","1382.0","12101.0","2534.0","1.0815575E7","139.07084256671948","182.311788852218","148.82962857858678","2801.1807228915663","5.0","1","33"
"105","105","2","3554.2888303029217","26","3609.4829770387964","1372.5267727284563","1891.0","11088.0","3203.0","1.3676331E7","137.65712649807674","181.36931147312285","148.82962857858678","3467.672727272727","5.0","1","33"
"106","106","2","3423.0567060544663","25","3576.2447201689547","1194.0453509024358","2001.0","9327.0","3174.0","1.3546815E7","139.54208125626704","182.311788852218","148.82962857858678","3528.2095808383233","5.0","1","33"
"107","107","2","3892.9255962700895","24","3931.2588483888007","1425.5443492801214","1069.0","12599.0","3688.0","1.4883746E7","135.7721717398864","179.48435671493252","148.82962857858678","3710.8025477707006","5.0","1","33"
"108","108","2","3662.1717304157805","23","3739.2385272145143","1488.1850147228145","1080.0","10116.0","3352.0","1.4014666E7","139.07084256671948","173.73154540199005","151.54156310627405","3623.640243902439","5.0","1","33"
"109","109","2","3946.1428470439137","22","3824.642705005325","1284.0031862472033","1256.0","9116.0","3531.0","1.4365358E7","139.07084256671948","173.73154540199005","151.54156310627405","3608.173076923077","5.0","1","33"
"110","110","2","4290.411725366455","21","3931.8274044795785","1306.2302134661943","1149.0","7445.0","3868.0","1.4921285E7","139.07084256671948","174.27393230752753","151.54156310627405","3634.16","5.0","1","33"
"111","111","2","4853.605742640821","20","4330.201961304002","1428.9678571701395","1199.0","9727.0","4301.0","1.6337852E7","139.07084256671948","171.56199777984023","152.08395001181148","3808.339393939394","5.0","1","33"
"112","112","2","4332.59494234948","19","3773.726671953476","1641.3473115680436","774.0","9075.0","3734.0","1.4276008E7","141.898274704005","172.97571384848297","152.08395001181148","3408.375","5.0","1","33"
"113","113","2","3979.6506983497425","18","3907.4969632954844","1544.4355549830452","1827.0","12373.0","3509.0","1.4797691E7","145.19694553083806","175.33190729622086","152.08395001181148","3805.58125","5.0","1","33"
"114","114","2","3111.9291110925424","17","2970.184676354029","958.984503518813","986.0","7306.0","2937.0","1.1242149E7","143.78322946219532","172.97571384848297","152.08395001181148","2780.39263803681","5.0","1","33"
"115","115","2","3327.359896733112","16","3007.929477020602","1373.8692755522886","614.0","8926.0","2883.0","1.1388021E7","144.25446815174288","174.3894299171257","152.08395001181148","2699.9937888198756","5.0","1","33"
"116","116","2","3516.292623360541","15","3338.8879788639365","1379.0005619345511","767.0","7563.0","3271.0","1.2637691E7","144.72570684129047","174.8606686066733","152.08395001181148","3081.830188679245","5.0","1","33"
"117","117","2","3264.998221865245","14","3029.2891470821232","966.0425239355451","734.0","7335.0","2997.0","1.1471918E7","148.7001002890284","181.45801026033942","147.76875001181148","2766.1840490797545","5.0","1","33"
"118","118","2","2876.875610588606","13","2714.533880359979","673.5923122834838","898.0","5582.0","2854.0","1.0255509E7","149.171338978576","185.58366085666947","146.68397620073657","2518.306748466258","5.0","1","33"
"119","119","2","3752.8772756710064","12","3645.6306068601584","1548.4820552193648","1134.0","10558.0","3265.0","1.381694E7","149.171338978576","187.89550491079905","148.8535238228864","3398.6441717791413","5.0","1","33"
"120","120","2","3134.9590113784734","11","3068.0143502524584","820.9372551747398","815.0","5920.0","3122.0","1.1544938E7","149.171338978576","186.4817888421563","148.8535238228864","2860.4938271604938","5.0","1","33"
"121","121","2","2867.671429247013","10","2877.5770448548815","753.6590823476453","667.0","5992.0","2891.0","1.0906017E7","147.28638422038566","186.4817888421563","148.8535238228864","2679.35625","5.0","1","33"
"122","122","2","2969.6161744151523","9","2746.12958564265","1037.8108955662565","570.0","5587.0","2882.0","1.0405085E7","148.36518422038566","185.53931146306115","151.0111238228864","2490.7115384615386","5.0","1","33"
"123","123","2","3210.510250796491","8","3127.493379237288","933.5532544512658","664.0","6105.0","3208.0","1.1809415E7","147.82578422038566","185.53931146306115","151.0111238228864","3020.1481481481483","5.0","1","33"
"124","124","2","3427.6616971770914","7","3598.1289216978644","1241.7898742383443","1281.0","10535.0","3341.0","1.3647703E7","146.3439068412905","184.1255953944184","149.9323238228864","3590.695652173913","5.0","1","33"
"125","125","2","3244.6441440591702","6","3326.2917106652585","945.1558746152406","751.0","7236.0","3305.0","1.2599993E7","144.7257068412905","182.71187932577567","155.3263238228864","3256.29375","5.0","1","33"
"126","126","2","4313.888235463212","5","4363.623131392605","1481.094757733295","1671.0","11385.0","4043.0","1.6638495E7","145.66818422038568","179.4132084989426","155.3263238228864","4176.018518518518","5.0","1","33"
"127","127","2","4247.630948031682","4","4105.870321560358","1364.154150111755","902.0","11116.0","3989.0","1.5577672E7","145.66818422038568","179.6978013629021","157.49587144503622","3887.06875","5.0","1","33"
"128","128","2","3932.2753909726584","3","4230.767711351066","1517.3145400218782","1171.0","14171.0","3964.0","1.6064225E7","149.43809373676635","176.25683410408928","160.20780597272352","4023.2901234567903","5.0","1","33"
"129","129","2","3943.9178502652294","2","3814.119041348433","1494.1172702744161","667.0","10351.0","3740.0","1.448221E7","150.8518098054091","175.3143567249941","160.20780597272352","3505.895061728395","5.0","1","33"
"130","130","2","4468.489077405927","1","4829.39665693818","2233.8234812851324","1470.0","15567.0","4247.0","1.8201996E7","160.8218740799801","172.9581632772562","165.06240597272352","4505.644171779141","5.0","1","33"
"131","131","1","4464.47264891997","0","4431.891719745223","2373.3503483992376","263.0","17045.0","3831.0","1.6699368E7","166.2158740799801","172.9581632772562","167.75940597272353","4151.862275449102","5.0","1","33"
"132","132","2","3917.422574668589","18","3951.845828933474","1303.2480836196055","1299.0","9053.0","3678.0","1.4969592E7","101.84298609246049","162.54656271360108","168.70188335181868","3837.754716981132","5.0","4","33"
"133","133","2","4579.173002127947","19","4298.165786694825","1462.174083842904","962.0","9644.0","4380.0","1.6281452E7","97.60183788653227","162.0753240240535","168.70188335181868","4083.0625","5.0","4","33"
"134","134","2","5792.391236990006","20","5787.666842521762","1897.0040600253133","2170.0","12941.0","5465.0","2.1941045E7","95.24564443879434","160.19036926586315","168.70188335181868","5559.423312883436","5.0","4","33"
"135","135","2","5672.849186382182","21","5501.876386687797","2961.8350010348445","1666.0","20356.0","4466.0","2.0830104E7","94.77440574924677","159.7191305763156","164.38668335181868","5226.320754716981","5.0","4","33"
"136","136","2","6213.333888363865","22","5819.361892247043","1989.5462670563152","1500.0","13600.0","5501.0","2.2142672E7","91.94697361196127","159.7191305763156","164.38668335181868","5506.63125","5.0","4","33"
"137","137","2","3955.760457998587","23","4411.812762605042","1259.363341796697","2187.0","8911.0","4268.0","1.6800183E7","87.06847836766158","155.14670520140209","156.93103634129127","4867.540372670807","5.0","4","33"
"138","138","2","4182.390006391719","24","4604.241071428572","1291.388529162925","2599.0","10353.0","4341.0","1.753295E7","87.53971705720917","153.9907831743373","158.0158101523662","4951.695652173913","5.0","4","33"
